"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
67,500,1000,0.01,3,random,hdf5,0.956709334059128,1588581.12476204
68,500,1000,0.01,3,random,hdf5,0.961212338270405,1431970.72957472
69,500,1000,0.01,3,random,hdf5,0.994161777825067,1272719.4935178
70,500,1000,0.01,3,random,hdf5,0.967720036152528,1295021.42640173
71,500,1000,0.01,3,random,hdf5,1,1267366.39294269
72,500,1000,0.01,3,random,hdf5,0.973216728582416,1369959.45834002
73,500,1000,0.01,3,random,hdf5,0.981297070355169,1488594.58810473
74,500,1000,0.01,3,random,hdf5,0.986533135159164,1387737.39691441
75,500,1000,0.01,3,random,hdf5,0.967911764767943,1755774.19979776
76,500,1000,0.01,3,random,hdf5,1,1608379.24898011
77,500,1000,0.01,3,random,hdf5,0.995449924290709,1440944.4768624
78,500,1000,0.01,3,random,hdf5,0.948218352357002,1595641.6952184
79,500,1000,0.01,3,random,hdf5,0.986425912147576,1388840.26510959
80,500,1000,0.01,3,random,hdf5,0.962307473368927,1321108.02226652
81,500,1000,0.01,3,random,hdf5,0.896853098330063,1954415.36927558
82,500,1000,0.01,3,random,hdf5,0.982673731138615,1481105.68394251
83,500,1000,0.01,3,random,hdf5,0.954494863754738,1725455.66545682
84,500,1000,0.01,3,random,hdf5,0.975433562591064,1623879.0029263
85,500,1000,0.01,3,random,hdf5,0.980540496789345,1382309.70469395
86,500,1000,0.01,3,random,hdf5,0.995205986227011,1630730.86639806
87,500,1000,0.01,3,random,hdf5,0.993038535309735,1274861.98381672
88,500,1000,0.01,3,random,hdf5,0.963055461952637,1801093.53657564
89,500,1000,0.01,3,random,hdf5,0.987239809835579,1508221.04192233
90,500,1000,0.01,3,random,hdf5,1,1375778.45027838
91,500,1000,0.01,3,random,hdf5,0.986427086627342,1571709.35771696
92,500,1000,0.01,3,random,hdf5,0.959152469175935,1675131.37983096
93,500,1000,0.01,3,random,hdf5,0.967841892975316,1473580.50881848
94,500,1000,0.01,3,random,hdf5,0.994184460125649,1398314.38927961
95,500,1000,0.01,3,random,hdf5,0.994293035004991,1568333.31971805
96,500,1000,0.01,3,random,hdf5,0.967673600726129,1497450.83643488
97,500,1000,0.01,3,random,hdf5,0.981197114038686,1428442.9838787
98,500,1000,0.01,3,random,hdf5,0.980338318844894,1326838.19657646
99,500,1000,0.01,3,random,hdf5,0.987213428442579,1185816.47158468
100,500,1000,0.01,3,random,hdf5,0.987311812946848,1263294.00404889
101,500,1000,0.01,3,random,hdf5,0.969749963656764,1411551.97856067
102,500,1000,0.01,3,random,hdf5,0.878006646646827,2025985.81659716
103,500,1000,0.01,3,random,hdf5,0.961084144303076,1456497.57643126
104,500,1000,0.01,3,random,hdf5,0.98729054015781,1364298.34371051
105,500,1000,0.01,3,random,hdf5,0.948452597692607,1801305.89608055
