"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
9,1000,1000,0.1,3,random,kmeans,0.996612713801688,2067903.30765802
10,1000,1000,0.1,3,random,kmeans,0.990626915780974,2039865.71480819
11,1000,1000,0.1,3,random,kmeans,0.986872339247008,2019019.48179289
12,1000,1000,0.1,3,random,kmeans,0.987269554396093,1932251.25420803
13,1000,1000,0.1,3,random,kmeans,0.993156826183472,1970954.15683049
14,1000,1000,0.1,3,random,kmeans,0.993203469158826,2032612.13366523
15,1000,1000,0.1,3,random,kmeans,0.994079122561723,2008523.7129653
16,1000,1000,0.1,3,random,kmeans,0.996678627443304,1973155.61895776
17,1000,1000,0.1,3,random,kmeans,0.99001569996299,2024491.96250624
18,1000,1000,0.1,3,random,kmeans,0.990737817395367,2024154.30113046
19,1000,1000,0.1,3,random,kmeans,0.98444517868467,1994474.58746162
20,1000,1000,0.1,3,random,kmeans,0.993650326918401,1990122.36417154
21,1000,1000,0.1,3,random,kmeans,0.979883777903232,1958854.62722411
22,1000,1000,0.1,3,random,kmeans,0.983930070251259,2029656.75798534
23,1000,1000,0.1,3,random,kmeans,0.983873437315221,2057890.45106011
24,1000,1000,0.1,3,random,kmeans,0.97968302099105,2049345.36763404
25,1000,1000,0.1,3,random,kmeans,1,2067563.76291086
26,1000,1000,0.1,3,random,kmeans,0.994075175979003,1849163.71641708
27,1000,1000,0.1,3,random,kmeans,0.987324427663504,2112052.19140057
28,1000,1000,0.1,3,random,kmeans,0.977351660285837,1978052.15054108
29,1000,1000,0.1,3,random,kmeans,1,2009490.02649985
30,1000,1000,0.1,3,random,kmeans,0.983412362764216,2020955.62380414
31,1000,1000,0.1,3,random,kmeans,0.993233939510682,1987386.16103048
32,1000,1000,0.1,3,random,kmeans,0.990782942049671,2091626.44462114
33,1000,1000,0.1,3,random,kmeans,1,1928731.88691741
34,1000,1000,0.1,3,random,kmeans,0.97703849625941,1920339.92828035
35,1000,1000,0.1,3,random,kmeans,0.993685039128948,2153280.52489839
36,1000,1000,0.1,3,random,kmeans,0.996613074713703,1955584.59689037
37,1000,1000,0.1,3,random,kmeans,0.987664593017899,2036655.64294115
38,1000,1000,0.1,3,random,kmeans,0.986749782292892,1912283.15991304
39,1000,1000,0.1,3,random,kmeans,0.996631200933476,1913342.55609357
40,1000,1000,0.1,3,random,kmeans,0.980661374062909,1975291.63117603
41,1000,1000,0.1,3,random,kmeans,0.997151268609436,2187048.55692935
42,1000,1000,0.1,3,random,kmeans,0.987649330141637,1979920.58218597
43,1000,1000,0.1,3,random,kmeans,0.983875853753708,1945080.00424162
44,1000,1000,0.1,3,random,kmeans,0.990244284469077,1938271.89628567
45,1000,1000,0.1,3,random,kmeans,0.993642670308981,1942080.23651073
46,1000,1000,0.1,3,random,kmeans,0.996655961036515,1982508.87350043
47,1000,1000,0.1,3,random,kmeans,0.993625149493167,2034690.63608577
48,1000,1000,0.1,3,random,kmeans,0.986869293231068,1996189.09144684
49,1000,1000,0.1,3,random,kmeans,0.993134712516833,2008715.04713992
50,1000,1000,0.1,3,random,kmeans,0.993217361884129,2022875.4888832
51,1000,1000,0.1,3,random,kmeans,0.987280890245629,1972090.13242953
52,1000,1000,0.1,3,random,kmeans,0.994224567608963,1991218.00405182
53,1000,1000,0.1,3,random,kmeans,0.993632863034387,2082888.15658325
54,1000,1000,0.1,3,random,kmeans,0.983554382028602,1921292.25129997
55,1000,1000,0.1,3,random,kmeans,0.99024057233211,1883309.2415357
56,1000,1000,0.1,3,random,kmeans,0.98732227290817,1930522.19746904
57,1000,1000,0.1,3,random,kmeans,0.98987737483793,2059820.32303052
58,1000,1000,0.1,3,random,kmeans,0.990240525653739,2033434.83261734
59,1000,1000,0.1,3,random,kmeans,0.990230424687804,1906870.89349262
60,1000,1000,0.1,3,random,kmeans,0.99025255724923,2011835.92912245
61,1000,1000,0.1,3,random,kmeans,0.994163109517736,1880217.22837206
62,1000,1000,0.1,3,random,kmeans,0.984923090760416,2020037.73898494
63,1000,1000,0.1,3,random,kmeans,0.973825768766667,2000785.15396936
64,1000,1000,0.1,3,random,kmeans,0.983843370393987,1938562.41219484
65,1000,1000,0.1,3,random,kmeans,0.993146948477224,1943782.5018301
66,1000,1000,0.1,3,random,kmeans,0.990241188738942,1922870.22276962
67,1000,1000,0.1,3,random,kmeans,0.983893995308828,1896896.80839913
68,1000,1000,0.1,3,random,kmeans,0.987223560795232,1954910.53567431
69,1000,1000,0.1,3,random,kmeans,0.986723566983301,2022656.59024233
70,1000,1000,0.1,3,random,kmeans,0.983918421948517,2018844.26473363
71,1000,1000,0.1,3,random,kmeans,0.98852753187966,1924018.44273971
72,1000,1000,0.1,3,random,kmeans,0.990610583060634,2017537.241824
73,1000,1000,0.1,3,random,kmeans,0.990268064990475,2015098.21821015
74,1000,1000,0.1,3,random,kmeans,0.996577545758343,1935428.12378973
75,1000,1000,0.1,3,random,kmeans,0.993658855071455,1994480.93347093
76,1000,1000,0.1,3,random,kmeans,0.990243528907081,1950755.81119177
77,1000,1000,0.1,3,random,kmeans,0.983125625728283,2037118.58905544
78,1000,1000,0.1,3,random,kmeans,0.98143455350141,1984383.38657822
79,1000,1000,0.1,3,random,kmeans,0.991127667099638,2099974.1595756
80,1000,1000,0.1,3,random,kmeans,0.986385616832115,2080564.70806552
1,1000,1000,0.2,3,random,kmeans,0.984234904752453,1964145.93009782
2,1000,1000,0.2,3,random,kmeans,0.993200386062744,1947637.2031722
3,1000,1000,0.2,3,random,kmeans,1,2095148.98679222
4,1000,1000,0.2,3,random,kmeans,0.980973966497144,2089106.79695408
5,1000,1000,0.2,3,random,kmeans,0.991089648416057,2000034.8925113
6,1000,1000,0.2,3,random,kmeans,0.977223952440582,2101123.84902832
7,1000,1000,0.2,3,random,kmeans,0.977804626442181,2011807.07176094
8,1000,1000,0.2,3,random,kmeans,0.990210819992006,2038210.96096595
9,1000,1000,0.2,3,random,kmeans,0.974674373408336,2080882.50253204
10,1000,1000,0.2,3,random,kmeans,0.986440107348986,1924010.25016598
11,1000,1000,0.2,3,random,kmeans,0.990197694076271,1969070.54173227
12,1000,1000,0.2,3,random,kmeans,0.988722539570105,1917544.23970976
13,1000,1000,0.2,3,random,kmeans,0.980958699166918,2011739.17796563
14,1000,1000,0.2,3,random,kmeans,0.986792427065629,2003815.99284192
15,1000,1000,0.2,3,random,kmeans,0.99657635939318,1897354.5928935
16,1000,1000,0.2,3,random,kmeans,0.996997205050962,2000461.78170875
17,1000,1000,0.2,3,random,kmeans,1,1878064.6084578
18,1000,1000,0.2,3,random,kmeans,0.980983579805486,2013023.21471419
19,1000,1000,0.2,3,random,kmeans,0.996644581484401,2000532.06200615
20,1000,1000,0.2,3,random,kmeans,0.980877738691179,1974017.08439597
21,1000,1000,0.2,3,random,kmeans,0.997798296536894,1978848.64138434
22,1000,1000,0.2,3,random,kmeans,0.986873677845666,2052062.64710193
23,1000,1000,0.2,3,random,kmeans,0.993665381830368,2029075.90076632
24,1000,1000,0.2,3,random,kmeans,0.990640037946556,1956368.35677695
25,1000,1000,0.2,3,random,kmeans,0.986712703976925,2023075.75593899
26,1000,1000,0.2,3,random,kmeans,0.987287903024002,2048672.21309579
27,1000,1000,0.2,3,random,kmeans,0.99082414583617,1962483.78408561
28,1000,1000,0.2,3,random,kmeans,0.996916069297711,1932661.10236443
29,1000,1000,0.2,3,random,kmeans,0.987992409942967,2115610.59656734
30,1000,1000,0.2,3,random,kmeans,0.983910712228631,1974794.90468252
31,1000,1000,0.2,3,random,kmeans,0.991613752751985,1936579.96641139
32,1000,1000,0.2,3,random,kmeans,0.989945177135863,2013657.9316761
33,1000,1000,0.2,3,random,kmeans,0.986395936093744,2067165.61254074
34,1000,1000,0.2,3,random,kmeans,0.993239782762181,1973856.76581285
35,1000,1000,0.2,3,random,kmeans,1,1981896.56271937
36,1000,1000,0.2,3,random,kmeans,0.990579190972451,2041552.37408903
37,1000,1000,0.2,3,random,kmeans,0.993653595983292,2064504.92372702
38,1000,1000,0.2,3,random,kmeans,0.990616261208335,1927855.61214589
39,1000,1000,0.2,3,random,kmeans,0.993635192642839,1958133.9579345
40,1000,1000,0.2,3,random,kmeans,1,2025534.10368267
41,1000,1000,0.2,3,random,kmeans,0.984112975058346,2111915.62317843
42,1000,1000,0.2,3,random,kmeans,0.977253334900036,1934389.76387633
43,1000,1000,0.2,3,random,kmeans,1,1947539.06921856
44,1000,1000,0.2,3,random,kmeans,0.988097221681215,2078037.2213813
45,1000,1000,0.2,3,random,kmeans,0.996672672906857,2110540.14764928
46,1000,1000,0.2,3,random,kmeans,0.993058736681826,2011405.44001571
