B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
5,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.584730186,348654574.8,28,NA
6,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.584374366,340381203.6,23,NA
7,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.580656778,367008845.9,34,NA
8,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.582024013,337444453.5,16,NA
9,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.584924496,327440682.1,19,NA
10,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.583639639,351917717,18,NA
1,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.642869431,300510088.3,22,NA
2,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.631757336,310484887,15,NA
3,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.630133719,297983693.6,45,NA
4,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.642126683,299063651.9,30,NA
5,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.629571279,340937148.7,13,NA
6,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.64337221,298101598.8,16,NA
7,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.641912615,302225418,32,NA
8,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.592603742,320018720.4,13,NA
9,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.632910473,297865866.6,19,NA
10,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,0.63242738,298493254.5,18,NA
1,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.700723133,260270562.8,21,NA
2,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.702311737,261398617.3,16,NA
3,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.676647713,258229571.6,36,NA
4,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.675395514,262886450.8,32,NA
5,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.700803735,270262155.7,19,NA
6,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,0.698424323,308463772.3,20,NA
