B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
4,1.00E+05,1000,0.2,14,random,kmeans,0.74884841,222509933,4,0
5,1.00E+05,1000,0.2,14,random,kmeans,0.852453549,184112922.9,4,0
6,1.00E+05,1000,0.2,14,random,kmeans,0.810433093,199224110,3,0
7,1.00E+05,1000,0.2,14,random,kmeans,0.781112389,210299173.5,3,0
8,1.00E+05,1000,0.2,14,random,kmeans,0.782675845,213914928.3,4,0
9,1.00E+05,1000,0.2,14,random,kmeans,0.851641764,180157833.5,4,0
10,1.00E+05,1000,0.2,14,random,kmeans,0.810401953,195679184.8,5,0
1,1.00E+05,1000,0.2,15,random,kmeans,0.835014136,178874666.4,4,0
2,1.00E+05,1000,0.2,15,random,kmeans,0.844914163,179578524.4,3,0
3,1.00E+05,1000,0.2,15,random,kmeans,0.780860471,183817740.7,5,0
4,1.00E+05,1000,0.2,15,random,kmeans,0.758242723,204155011.5,4,0
5,1.00E+05,1000,0.2,15,random,kmeans,0.798184806,197385761.7,4,0
6,1.00E+05,1000,0.2,15,random,kmeans,0.780321536,187972466,4,0
7,1.00E+05,1000,0.2,15,random,kmeans,0.796237066,184660256,3,0
8,1.00E+05,1000,0.2,15,random,kmeans,0.778965991,180445171.6,4,0
9,1.00E+05,1000,0.2,15,random,kmeans,0.850647558,175434936.4,5,0
10,1.00E+05,1000,0.2,15,random,kmeans,0.773431925,207917001.7,4,0
1,1.00E+05,1000,0.2,16,random,kmeans,0.822571849,178363267,3,0
2,1.00E+05,1000,0.2,16,random,kmeans,0.840123087,170813180.5,5,0
3,1.00E+05,1000,0.2,16,random,kmeans,0.829275867,174241713.4,4,0
4,1.00E+05,1000,0.2,16,random,kmeans,0.771520459,177811050.6,5,0
5,1.00E+05,1000,0.2,16,random,kmeans,0.827094671,171929724.9,4,0
6,1.00E+05,1000,0.2,16,random,kmeans,0.764796285,199988442,4,0
7,1.00E+05,1000,0.2,16,random,kmeans,0.839813501,174309409.1,4,0
8,1.00E+05,1000,0.2,16,random,kmeans,0.785321536,185673232.1,3,0
