"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
8,1e+05,1000,0.1,9,random,hdf5,0.594055096255595,316223344.812648,17,NA
9,1e+05,1000,0.1,9,random,hdf5,0.643726643936252,292973066.735675,25,NA
10,1e+05,1000,0.1,9,random,hdf5,0.643712362370119,300620136.896758,31,NA
1,1e+05,1000,0.1,10,random,hdf5,0.677933402529143,279962133.981348,15,NA
2,1e+05,1000,0.1,10,random,hdf5,0.676607448902121,280798823.121419,22,NA
3,1e+05,1000,0.1,10,random,hdf5,0.676676022489361,268409357.015309,18,NA
4,1e+05,1000,0.1,10,random,hdf5,0.700726743311513,268801979.401008,19,NA
5,1e+05,1000,0.1,10,random,hdf5,0.702161042002878,266189153.25938,35,NA
6,1e+05,1000,0.1,10,random,hdf5,0.664715912310103,276481617.159763,16,NA
7,1e+05,1000,0.1,10,random,hdf5,0.680231402075026,268250387.842493,35,NA
8,1e+05,1000,0.1,10,random,hdf5,0.702344339875659,270278590.495262,31,NA
9,1e+05,1000,0.1,10,random,hdf5,0.680319008849618,281494593.192636,34,NA
10,1e+05,1000,0.1,10,random,hdf5,0.650818524775297,293469174.797286,15,NA
1,1e+05,1000,0.1,11,random,hdf5,0.686784359109311,268525202.359318,15,NA
2,1e+05,1000,0.1,11,random,hdf5,0.715349353951805,246553054.317105,27,NA
3,1e+05,1000,0.1,11,random,hdf5,0.726704661805811,260931501.376041,47,NA
4,1e+05,1000,0.1,11,random,hdf5,0.744690207562299,238821703.820032,21,NA
5,1e+05,1000,0.1,11,random,hdf5,0.724854105700413,263878084.672063,32,NA
6,1e+05,1000,0.1,11,random,hdf5,0.741425541443249,239407923.356118,28,NA
7,1e+05,1000,0.1,11,random,hdf5,0.741966461900037,227196468.833609,18,NA
8,1e+05,1000,0.1,11,random,hdf5,0.687006011056274,272477197.32989,15,NA
9,1e+05,1000,0.1,11,random,hdf5,0.738986632202733,235375924.310457,19,NA
10,1e+05,1000,0.1,11,random,hdf5,0.744272817007438,236630179.900032,27,NA
