B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
3,25000,1000,500,13,kmeans++,kmeans,0.744369355,59986654.13,4,0
4,25000,1000,500,13,kmeans++,kmeans,0.804112402,50989474.89,3,0
5,25000,1000,500,13,kmeans++,kmeans,0.74671777,57618837.96,4,0
6,25000,1000,500,13,kmeans++,kmeans,0.763225979,58627099.28,4,0
7,25000,1000,500,13,kmeans++,kmeans,0.82138511,50451936.47,3,0
8,25000,1000,500,13,kmeans++,kmeans,0.747915035,54908383.68,2,0
9,25000,1000,500,13,kmeans++,kmeans,0.768994896,52113511.92,5,0
10,25000,1000,500,13,kmeans++,kmeans,0.752940963,55673853.39,4,0
1,25000,1000,500,14,kmeans++,kmeans,0.799106783,47097988.21,3,0
2,25000,1000,500,14,kmeans++,kmeans,0.728896144,53328502.81,4,0
3,25000,1000,500,14,kmeans++,kmeans,0.728896144,53328502.81,4,0
4,25000,1000,500,14,kmeans++,kmeans,0.775341405,50160274.72,3,0
5,25000,1000,500,14,kmeans++,kmeans,0.849608995,45560159.29,3,0
6,25000,1000,500,14,kmeans++,kmeans,0.733915499,54260939.01,4,0
7,25000,1000,500,14,kmeans++,kmeans,0.795700403,47010002.26,3,0
8,25000,1000,500,14,kmeans++,kmeans,0.771773803,51840621.48,4,0
9,25000,1000,500,14,kmeans++,kmeans,0.796238238,46869725.57,3,0
10,25000,1000,500,14,kmeans++,kmeans,0.775243677,53110171.9,3,0
1,25000,1000,500,15,kmeans++,kmeans,0.792435296,45972984.67,4,0
2,25000,1000,500,15,kmeans++,kmeans,0.775746006,51893206.8,6,0
3,25000,1000,500,15,kmeans++,kmeans,0.782690732,47248446.45,3,0
4,25000,1000,500,15,kmeans++,kmeans,0.782446784,48151462.88,3,0
5,25000,1000,500,15,kmeans++,kmeans,0.732361052,52292606.1,4,0
6,25000,1000,500,15,kmeans++,kmeans,0.776893925,48190136.98,3,0
7,25000,1000,500,15,kmeans++,kmeans,0.795730898,48936496.81,3,0
8,25000,1000,500,15,kmeans++,kmeans,0.778332445,46413127.66,3,0
9,25000,1000,500,15,kmeans++,kmeans,0.774338554,47686937.56,3,0
10,25000,1000,500,15,kmeans++,kmeans,0.740075016,49411587.06,3,0
1,25000,1000,500,16,kmeans++,kmeans,0.728761415,50826403.43,6,0
2,25000,1000,500,16,kmeans++,kmeans,0.818245333,42893779.3,4,0
3,25000,1000,500,16,kmeans++,kmeans,0.818861079,44158766.72,3,0
4,25000,1000,500,16,kmeans++,kmeans,0.741931139,49748004.36,3,0
5,25000,1000,500,16,kmeans++,kmeans,0.820152366,43491114.36,5,0
6,25000,1000,500,16,kmeans++,kmeans,0.836937553,42430496.24,4,0
7,25000,1000,500,16,kmeans++,kmeans,0.812949788,43067953.84,3,0
8,25000,1000,500,16,kmeans++,kmeans,0.774694078,43949472.03,7,0
9,25000,1000,500,16,kmeans++,kmeans,0.76173645,47408438.55,4,0
10,25000,1000,500,16,kmeans++,kmeans,0.849529245,43860466.6,5,0
1,25000,1000,500,17,kmeans++,kmeans,0.808452402,43000117.55,4,0
2,25000,1000,500,17,kmeans++,kmeans,0.81894632,42666073.83,4,0
3,25000,1000,500,17,kmeans++,kmeans,0.794914879,41990905.31,3,0
4,25000,1000,500,17,kmeans++,kmeans,0.802608091,42724676.39,3,0
5,25000,1000,500,17,kmeans++,kmeans,0.805235056,44782438.28,3,0
6,25000,1000,500,17,kmeans++,kmeans,0.755397875,44476711.07,3,0
7,25000,1000,500,17,kmeans++,kmeans,0.795791796,43816782.88,4,0
8,25000,1000,500,17,kmeans++,kmeans,0.795881836,41925507.43,3,0
9,25000,1000,500,17,kmeans++,kmeans,0.772816834,44308244.67,3,0
10,25000,1000,500,17,kmeans++,kmeans,0.79959275,42304118.28,4,0
1,25000,1000,500,18,kmeans++,kmeans,0.789171626,40844292.94,4,0
2,25000,1000,500,18,kmeans++,kmeans,0.796710524,41487301.8,3,0
3,25000,1000,500,18,kmeans++,kmeans,0.778985641,42913171.26,3,0
4,25000,1000,500,18,kmeans++,kmeans,0.776173325,42665702.75,4,0
