B,observations,genes,abs_batch,k,initializer,method,ARI,WCSS,iterations,fault
36,2000,1000,35,3,random,mbkmeans,0.991562633,4587740.716,32,NA
37,2000,1000,35,3,random,mbkmeans,0.981098648,4510010.706,13,NA
38,2000,1000,35,3,random,mbkmeans,0.989504635,4519970.418,26,NA
39,2000,1000,35,3,random,mbkmeans,0.988763149,4166709.076,13,NA
40,2000,1000,35,3,random,mbkmeans,0.990099126,4320986.252,26,NA
41,2000,1000,35,3,random,mbkmeans,0.982942284,4137682.985,19,NA
42,2000,1000,35,3,random,mbkmeans,0.977897552,4371318.754,16,NA
43,2000,1000,35,3,random,mbkmeans,0.995115681,4313549.992,19,NA
44,2000,1000,35,3,random,mbkmeans,0.98664468,4503329.941,13,NA
45,2000,1000,35,3,random,mbkmeans,0.990523281,4645013.868,21,NA
46,2000,1000,35,3,random,mbkmeans,0.983414495,4440334.321,21,NA
47,2000,1000,35,3,random,mbkmeans,0.988311093,4476462.432,28,NA
48,2000,1000,35,3,random,mbkmeans,0.993432649,4426800.956,25,NA
49,2000,1000,35,3,random,mbkmeans,0.987711839,4446030.796,20,NA
50,2000,1000,35,3,random,mbkmeans,0.990255228,4586784.306,19,NA
1,2000,1000,75,3,random,mbkmeans,0.993646853,4264358.723,14,NA
2,2000,1000,75,3,random,mbkmeans,0.990460772,4122100.252,20,NA
3,2000,1000,75,3,random,mbkmeans,0.994915052,4302425.41,20,NA
4,2000,1000,75,3,random,mbkmeans,0.996816577,4360186.193,20,NA
5,2000,1000,75,3,random,mbkmeans,0.972617203,4264380.652,18,NA
6,2000,1000,75,3,random,mbkmeans,0.981680332,4227996.189,24,NA
7,2000,1000,75,3,random,mbkmeans,0.985821883,4309474.266,21,NA
8,2000,1000,75,3,random,mbkmeans,0.990109477,4233430.142,25,NA
9,2000,1000,75,3,random,mbkmeans,0.995286324,4147281.45,20,NA
10,2000,1000,75,3,random,mbkmeans,0.989385659,4114519.181,15,NA
11,2000,1000,75,3,random,mbkmeans,0.988548419,3977266.562,12,NA
12,2000,1000,75,3,random,mbkmeans,0.992459272,4117045.909,12,NA
13,2000,1000,75,3,random,mbkmeans,0.986929194,4042313.916,18,NA
14,2000,1000,75,3,random,mbkmeans,0.990254449,4112452.493,16,NA
15,2000,1000,75,3,random,mbkmeans,0.988769658,4127387.052,18,NA
16,2000,1000,75,3,random,mbkmeans,0.994060647,4157238.859,14,NA
17,2000,1000,75,3,random,mbkmeans,0.990887406,4334482.397,17,NA
18,2000,1000,75,3,random,mbkmeans,0.990238296,4022719.752,15,NA
19,2000,1000,75,3,random,mbkmeans,0.987543368,4145108.039,15,NA
20,2000,1000,75,3,random,mbkmeans,0.979344665,4242531.733,12,NA
21,2000,1000,75,3,random,mbkmeans,0.995327267,4266880.433,21,NA
22,2000,1000,75,3,random,mbkmeans,0.983342956,4009416.624,14,NA
23,2000,1000,75,3,random,mbkmeans,0.990068296,4218068.867,15,NA
24,2000,1000,75,3,random,mbkmeans,0.986725779,4176478.969,15,NA
