"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
2,2000,1000,10,3,kmeans++,mbkmeans,0.980593097927147,5073090.20454978,29,NA
3,2000,1000,10,3,kmeans++,mbkmeans,0.975715455722551,4904388.65980221,12,NA
4,2000,1000,10,3,kmeans++,mbkmeans,0.995553271131221,5253154.027295,14,NA
5,2000,1000,10,3,kmeans++,mbkmeans,0.995594885311003,5124053.93927594,17,NA
6,2000,1000,10,3,kmeans++,mbkmeans,0.996014766534744,7390427.32550638,23,NA
7,2000,1000,10,3,kmeans++,mbkmeans,0.980570277464951,5043629.81961434,19,NA
8,2000,1000,10,3,kmeans++,mbkmeans,0.977739298647669,6277887.63154905,35,NA
9,2000,1000,10,3,kmeans++,mbkmeans,0.98494915523223,5198700.12997417,12,NA
10,2000,1000,10,3,kmeans++,mbkmeans,0.978050498315403,7317447.14481667,20,NA
11,2000,1000,10,3,kmeans++,mbkmeans,0.982072300526118,4977216.21212393,24,NA
12,2000,1000,10,3,kmeans++,mbkmeans,0.983363265145642,4813428.62011506,21,NA
13,2000,1000,10,3,kmeans++,mbkmeans,0.987468605572611,5070759.51718367,44,NA
14,2000,1000,10,3,kmeans++,mbkmeans,0.961779671830444,6062079.02940819,11,NA
15,2000,1000,10,3,kmeans++,mbkmeans,0.975247168596618,5636876.27066838,19,NA
16,2000,1000,10,3,kmeans++,mbkmeans,0.966459207139769,6033533.58055578,20,NA
17,2000,1000,10,3,kmeans++,mbkmeans,0.975149993993434,5327222.85625865,17,NA
18,2000,1000,10,3,kmeans++,mbkmeans,0.986875105412155,5257880.97817576,13,NA
19,2000,1000,10,3,kmeans++,mbkmeans,0.892353475527938,7578456.63954389,18,NA
20,2000,1000,10,3,kmeans++,mbkmeans,0.977029493068694,5665306.542084,15,NA
21,2000,1000,10,3,kmeans++,mbkmeans,0.989852965238461,5446404.00868928,16,NA
22,2000,1000,10,3,kmeans++,mbkmeans,0.995743309631364,5091454.17343112,19,NA
23,2000,1000,10,3,kmeans++,mbkmeans,0.989575424307025,6116549.89110167,18,NA
24,2000,1000,10,3,kmeans++,mbkmeans,0.98875434780129,5582744.52831526,17,NA
25,2000,1000,10,3,kmeans++,mbkmeans,0.972755387154428,5193019.85809194,18,NA
26,2000,1000,10,3,kmeans++,mbkmeans,0.975702697587032,4893950.51605106,18,NA
27,2000,1000,10,3,kmeans++,mbkmeans,0.99512878698843,6302171.73232441,11,NA
