"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
16,2000,1000,35,3,random,mbkmeans,0.984104765549332,4239009.69042317,24,NA
17,2000,1000,35,3,random,mbkmeans,0.990404280907006,4344659.42103451,22,NA
18,2000,1000,35,3,random,mbkmeans,0.995332966633828,4388031.52544587,24,NA
19,2000,1000,35,3,random,mbkmeans,0.985377350993485,4331753.21521471,20,NA
20,2000,1000,35,3,random,mbkmeans,0.982617627286711,4227112.69383091,20,NA
21,2000,1000,35,3,random,mbkmeans,0.987080166148153,4214364.21407853,16,NA
22,2000,1000,35,3,random,mbkmeans,0.990985516227496,4167544.90083073,29,NA
23,2000,1000,35,3,random,mbkmeans,0.983523957735581,4198378.00079336,13,NA
24,2000,1000,35,3,random,mbkmeans,0.987505532764802,4118891.3294794,18,NA
25,2000,1000,35,3,random,mbkmeans,0.990040100582469,4411394.41393169,15,NA
26,2000,1000,35,3,random,mbkmeans,0.985825322095791,4332947.57325166,27,NA
27,2000,1000,35,3,random,mbkmeans,0.990025789364959,4076502.90104547,25,NA
28,2000,1000,35,3,random,mbkmeans,0.98315870089477,4173200.9060571,29,NA
29,2000,1000,35,3,random,mbkmeans,0.990097996014141,4462314.07315027,13,NA
30,2000,1000,35,3,random,mbkmeans,0.993432440383487,4403557.94291169,25,NA
31,2000,1000,35,3,random,mbkmeans,0.983902267469476,4402811.05298419,19,NA
32,2000,1000,35,3,random,mbkmeans,0.991721512214001,4566049.36840161,27,NA
33,2000,1000,35,3,random,mbkmeans,0.977575113305966,4091104.37023719,28,NA
34,2000,1000,35,3,random,mbkmeans,0.98690622695719,4404323.23903526,20,NA
35,2000,1000,35,3,random,mbkmeans,0.998312661075599,4070419.61244377,20,NA
36,2000,1000,35,3,random,mbkmeans,0.996579082865717,4401125.7282839,16,NA
37,2000,1000,35,3,random,mbkmeans,0.981866971574677,5133708.99508568,18,NA
38,2000,1000,35,3,random,mbkmeans,0.983660562388001,4181445.58512723,15,NA
39,2000,1000,35,3,random,mbkmeans,0.990262914158555,4324281.92128256,18,NA
40,2000,1000,35,3,random,mbkmeans,0.991587508013614,4118620.88892448,15,NA
41,2000,1000,35,3,random,mbkmeans,0.978725017147319,4796584.37786442,14,NA
