"B","observations","genes","abs_batch","k","method","WCSS"
36,5000,1000,750,15,hdf5,162331415.43567
37,5000,1000,750,15,hdf5,125771689.863562
38,5000,1000,750,15,hdf5,136565589.541403
39,5000,1000,750,15,hdf5,159115940.566303
40,5000,1000,750,15,hdf5,129412716.937069
41,5000,1000,750,15,hdf5,127590240.876382
42,5000,1000,750,15,hdf5,123157979.04105
43,5000,1000,750,15,hdf5,123404731.16217
44,5000,1000,750,15,hdf5,132918528.373483
45,5000,1000,750,15,hdf5,128509364.731179
46,5000,1000,750,15,hdf5,122717540.276701
47,5000,1000,750,15,hdf5,154742655.533831
48,5000,1000,750,15,hdf5,115375987.164649
49,5000,1000,750,15,hdf5,134580246.622307
50,5000,1000,750,15,hdf5,131553472.020526
1,5000,1000,1000,15,hdf5,158423079.512346
2,5000,1000,1000,15,hdf5,126497615.417214
3,5000,1000,1000,15,hdf5,161184374.462753
4,5000,1000,1000,15,hdf5,132898817.41161
5,5000,1000,1000,15,hdf5,151437146.140606
6,5000,1000,1000,15,hdf5,128461992.251651
7,5000,1000,1000,15,hdf5,165469080.08306
8,5000,1000,1000,15,hdf5,207968398.358018
9,5000,1000,1000,15,hdf5,150663096.670435
10,5000,1000,1000,15,hdf5,122669251.621458
11,5000,1000,1000,15,hdf5,130804997.31623
12,5000,1000,1000,15,hdf5,131239111.907335
13,5000,1000,1000,15,hdf5,127530122.081106
14,5000,1000,1000,15,hdf5,124234573.474396
15,5000,1000,1000,15,hdf5,123508951.406994
16,5000,1000,1000,15,hdf5,164438071.698822
17,5000,1000,1000,15,hdf5,127467903.990889
18,5000,1000,1000,15,hdf5,122315556.318757
19,5000,1000,1000,15,hdf5,150778678.192695
20,5000,1000,1000,15,hdf5,144949312.911759
21,5000,1000,1000,15,hdf5,162721373.058675
22,5000,1000,1000,15,hdf5,133107272.245483
23,5000,1000,1000,15,hdf5,111298074.242913
24,5000,1000,1000,15,hdf5,170987870.784221
25,5000,1000,1000,15,hdf5,119628220.622878
26,5000,1000,1000,15,hdf5,128004150.585648
27,5000,1000,1000,15,hdf5,124565865.244095
28,5000,1000,1000,15,hdf5,112937620.003307
29,5000,1000,1000,15,hdf5,115200956.14894
30,5000,1000,1000,15,hdf5,158041149.493554
31,5000,1000,1000,15,hdf5,154636708.588314
32,5000,1000,1000,15,hdf5,154110808.970757
33,5000,1000,1000,15,hdf5,126386906.749814
34,5000,1000,1000,15,hdf5,124076255.669875
35,5000,1000,1000,15,hdf5,154009153.180877
36,5000,1000,1000,15,hdf5,159325224.264516
37,5000,1000,1000,15,hdf5,126764182.115774
38,5000,1000,1000,15,hdf5,160751266.483969
39,5000,1000,1000,15,hdf5,142935089.391285
40,5000,1000,1000,15,hdf5,138894296.138751
41,5000,1000,1000,15,hdf5,115486392.975112
42,5000,1000,1000,15,hdf5,154178477.576112
43,5000,1000,1000,15,hdf5,157942326.596896
44,5000,1000,1000,15,hdf5,153979431.59121
45,5000,1000,1000,15,hdf5,170049963.756869
46,5000,1000,1000,15,hdf5,154753196.777727
47,5000,1000,1000,15,hdf5,126933633.622336
48,5000,1000,1000,15,hdf5,129149218.859821
49,5000,1000,1000,15,hdf5,124670069.431689
50,5000,1000,1000,15,hdf5,124049973.943594
