"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
10,1e+05,1000,0.1,17,random,hdf5,1353.719,41.015,1395.049
1,1e+05,1000,0.1,18,random,hdf5,1289.784,39.29,1329.422
2,1e+05,1000,0.1,18,random,hdf5,1503.741,47.567,1551.683
3,1e+05,1000,0.1,18,random,hdf5,1482.19,50.469,1533.03
4,1e+05,1000,0.1,18,random,hdf5,1231.181,39.898,1271.402
5,1e+05,1000,0.1,18,random,hdf5,1582.269,50.191,1632.852
6,1e+05,1000,0.1,18,random,hdf5,1468.731,49.383,1518.482
7,1e+05,1000,0.1,18,random,hdf5,1356.699,44.528,1401.569
8,1e+05,1000,0.1,18,random,hdf5,1773.964,58.047,1832.457
9,1e+05,1000,0.1,18,random,hdf5,1501.813,47.067,1549.266
10,1e+05,1000,0.1,18,random,hdf5,1625.334,52.436,1678.188
1,1e+05,1000,0.1,19,random,hdf5,1783.441,56.898,1840.758
2,1e+05,1000,0.1,19,random,hdf5,1416.103,46.343,1462.775
3,1e+05,1000,0.1,19,random,hdf5,1582.537,57.014,1639.925
4,1e+05,1000,0.1,19,random,hdf5,1439.939,42.79,1483.067
5,1e+05,1000,0.1,19,random,hdf5,1543.381,56.422,1600.171
6,1e+05,1000,0.1,19,random,hdf5,1603.868,49.087,1653.34
7,1e+05,1000,0.1,19,random,hdf5,1457.405,42.404,1500.155
8,1e+05,1000,0.1,19,random,hdf5,1598.566,50.239,1649.185
9,1e+05,1000,0.1,19,random,hdf5,1331.649,38.989,1370.962
10,1e+05,1000,0.1,19,random,hdf5,1296.001,39.715,1336.053
1,1e+05,1000,0.1,20,random,hdf5,1768.458,44.154,1813.394
2,1e+05,1000,0.1,20,random,hdf5,1629.551,44.523,1674.974
3,1e+05,1000,0.1,20,random,hdf5,1479.831,39.479,1520.507
4,1e+05,1000,0.1,20,random,hdf5,1470.144,42.153,1513.003
5,1e+05,1000,0.1,20,random,hdf5,1645.428,42.746,1689.04
6,1e+05,1000,0.1,20,random,hdf5,1682.362,44.498,1727.703
7,1e+05,1000,0.1,20,random,hdf5,1701.457,47.483,1749.869
8,1e+05,1000,0.1,20,random,hdf5,1697.987,44.075,1743.005
9,1e+05,1000,0.1,20,random,hdf5,1959.407,52.988,2013.516
10,1e+05,1000,0.1,20,random,hdf5,1595.366,45.657,1641.974
